5,10.2196/23586,https://medinform.jmir.org/2021/5/e23586/,https://medinform.jmir.org/2021/5/e23586,true
59,10.1146/annurev-vi-1-091714-100011,http://www.annualreviews.org/abs/doi/10.1146/annurev-vi-1-091714-100011,https://www.annualreviews.org/doi/10.1146/annurev-vi-1-091714-100011,true
59,10.1146/annurev-virology-031413-085548,http://www.annualreviews.org/abs/doi/10.1146/annurev-virology-031413-085548,https://www.annualreviews.org/doi/10.1146/annurev-virology-031413-085548,true
59,10.1146/annurev-virology-091919-070225,https://www.annualreviews.org/doi/full/10.1146/annurev-virology-091919-070225,https://www.annualreviews.org/doi/10.1146/annurev-virology-091919-070225,true
59,10.1146/annurev-virology-091919-102021,https://www.annualreviews.org/doi/full/10.1146/annurev-virology-091919-102021,https://www.annualreviews.org/doi/10.1146/annurev-virology-091919-102021,true
59,10.1146/annurev-virology-101416-041742,https://www.annualreviews.org/doi/full/10.1146/annurev-virology-101416-041742#abstractSection,https://www.annualreviews.org/doi/10.1146/annurev-virology-101416-041742,true
78,10.1146/annurev-st-06-120318-100001,https://www.annualreviews.org/doi/full/10.1146/annurev-st-06-120318-100001,https://www.annualreviews.org/doi/10.1146/annurev-st-06-120318-100001,true
78,10.1146/annurev-statistics-010814-020201,http://www.annualreviews.org/abs/doi/10.1146/annurev-statistics-010814-020201,https://www.annualreviews.org/doi/10.1146/annurev-statistics-010814-020201,true
78,10.1146/annurev-statistics-010814-020403,http://www.annualreviews.org/abs/doi/10.1146/annurev-statistics-010814-020403,https://www.annualreviews.org/doi/10.1146/annurev-statistics-010814-020403,true
78,10.1146/annurev-statistics-022513-115545,http://www.annualreviews.org/abs/doi/10.1146/annurev-statistics-022513-115545,https://www.annualreviews.org/doi/10.1146/annurev-statistics-022513-115545,true
78,10.1146/annurev-statistics-022513-115643,http://www.annualreviews.org/abs/doi/10.1146/annurev-statistics-022513-115643,https://www.annualreviews.org/doi/10.1146/annurev-statistics-022513-115643,true
250,10.1097/01.GOX.0000488910.61702.a7,http://journals.lww.com/prsgo/Fulltext/2016/04001/Abstract_40___Reconstruction_of_the_Radiated.42.aspx,https://journals.lww.com/prsgo/Fulltext/2016/04001/Abstract_40__Reconstruction_of_the_Radiated.42.aspx,true
250,10.1097/01.GOX.0000503121.71719.c2,http://journals.lww.com/prsgo/Fulltext/2016/09001/Abstract___Ultrasound_Study_of_the_Natrelle_410.251.aspx,https://journals.lww.com/prsgo/Fulltext/2016/09001/Abstract__Ultrasound_Study_of_the_Natrelle_410.270.aspx,true
250,10.1097/GOX.0000000000000172,https://journals.lww.com/prsgo/Fulltext/2015/03000/Microsurgical_Penile_Replantation_after.10.aspx,https://journals.lww.com/prsgo/Fulltext/2015/03000/Microsurgical_Penile_Replantation_after.10.aspx,true
250,10.1097/GOX.0000000000000601,https://journals.lww.com/prsgo/Fulltext/2016/04000/Our_Experience_with_131_Cases_of_Simultaneous.6.aspx,https://journals.lww.com/prsgo/Fulltext/2016/04000/Our_Experience_with_131_Cases_of_Simultaneous.6.aspx,true
250,10.1097/GOX.0000000000001027,https://journals.lww.com/prsgo/Fulltext/2016/10000/Reconstruction_of_Alar_Nasal_Cartilage_Defects.13.aspx,https://journals.lww.com/prsgo/Fulltext/2016/10000/Reconstruction_of_Alar_Nasal_Cartilage_Defects.13.aspx,true
275,10.9778/cmajo.20160027,http://cmajopen.ca/content/5/1/E109,https://www.cmajopen.ca/content/5/1/E109,true
275,10.9778/cmajo.20170027,http://cmajopen.ca/content/5/3/E604.abstract,https://www.cmajopen.ca/content/5/3/E604,true
275,10.9778/cmajo.20190007,http://cmajopen.ca/content/7/2/E323.short,https://www.cmajopen.ca/content/7/2/E323,true
275,10.9778/cmajo.20200154,http://cmajopen.ca/content/9/2/E443.full,https://www.cmajopen.ca/content/9/2/E443,true
275,10.9778/cmajo.20210100,https://www.cmajopen.ca/content/9/4/E988.full,https://www.cmajopen.ca/content/9/4/E988,true
300,10.1530/EDM-13-0034,https://edm.bioscientifica.com/view/journals/edm/2013/1/EDM13-0034.xml?rskey=B5HhaP&result=379,https://edm.bioscientifica.com/view/journals/edm/2013/1/EDM13-0034.xml,true
300,10.1530/EDM-14-0050,https://edm.bioscientifica.com/view/journals/edm/2014/1/EDM14-0050.xml?rskey=B5HhaP&result=330,https://edm.bioscientifica.com/view/journals/edm/2014/1/EDM14-0050.xml,true
300,10.1530/EDM-15-0011,https://edm.bioscientifica.com/view/journals/edm/2015/1/EDM15-0011.xml?rskey=JGNGUD&result=283,https://edm.bioscientifica.com/abstract/journals/edm/2015/1/EDM15-0011.xml,true
300,10.1530/EDM-17-0052,https://edm.bioscientifica.com/view/journals/edm/2017/1/EDM17-0052.xml?rskey=1HHtt7&result=116,https://edm.bioscientifica.com/view/journals/edm/2017/1/EDM17-0052.xml,true
300,10.1530/EDM-17-0118,https://edm.bioscientifica.com/view/journals/edm/2017/1/EDM17-0118.xml?rskey=J8TOYB&result=72,https://edm.bioscientifica.com/view/journals/edm/2017/1/EDM17-0118.xml,true
356,10.1146/annurev-animal-021419-083720,https://www.annualreviews.org/doi/10.1146/annurev-animal-021419-083720,https://www.annualreviews.org/doi/10.1146/annurev-animal-021419-083720,true
356,10.1146/annurev-animal-022114-110659,http://www.annualreviews.org/abs/doi/10.1146/annurev-animal-022114-110659,https://www.annualreviews.org/doi/10.1146/annurev-animal-022114-110659,true
356,10.1146/annurev-animal-022114-110705,http://www.annualreviews.org/abs/doi/10.1146/annurev-animal-022114-110705,https://www.annualreviews.org/doi/10.1146/annurev-animal-022114-110705,true
356,10.1146/annurev-animal-022114-111038,http://www.annualreviews.org/abs/doi/10.1146/annurev-animal-022114-111038,https://www.annualreviews.org/doi/10.1146/annurev-animal-022114-111038,true
356,10.1146/annurev-animal-022513-114113,http://www.annualreviews.org/abs/doi/10.1146/annurev-animal-022513-114113,https://www.annualreviews.org/doi/10.1146/annurev-animal-022513-114113,true
478,10.1513/AnnalsATS.201403-106ST,http://www.atsjournals.org/doi/abs/10.1513/AnnalsATS.201403-106ST?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%3dpubmed,https://www.atsjournals.org/doi/10.1513/AnnalsATS.201403-106ST,true
478,10.1513/AnnalsATS.201504-195AR,http://www.atsjournals.org/doi/abs/10.1513/AnnalsATS.201504-195AR?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%3dpubmed,http://static.thoracic.org/podcast/AnnalsATS-interviews/AnnalsATS-201504-195AR.mp3,true
478,10.1513/AnnalsATS.201604-290OC,https://www.atsjournals.org/doi/full/10.1513/AnnalsATS.201604-290OC,https://www.atsjournals.org/doi/10.1513/AnnalsATS.201604-290OC,true
478,10.1513/AnnalsATS.201607-555OC,http://www.atsjournals.org/doi/abs/10.1513/AnnalsATS.201607-555OC#.V88mXJ8pDqA,https://www.atsjournals.org/doi/10.1513/AnnalsATS.201607-555OC,true
478,10.1513/AnnalsATS.201611-905OC,https://www.atsjournals.org/doi/abs/10.1513/AnnalsATS.201611-905OC,https://www.atsjournals.org/doi/10.1513/AnnalsATS.201611-905OC,true
507,10.1001/jamasurg.2015.0968,http://archsurg.jamanetwork.com/article.aspx?doi=10.1001/jamasurg.2015.0968,http://archsurg.jamanetwork.com/article.aspx?doi=10.1001/jamasurg.2015.0968,true
507,10.1001/jamasurg.2015.1649,http://archsurg.jamanetwork.com/article.aspx?doi=10.1001/jamasurg.2015.1649,http://archsurg.jamanetwork.com/article.aspx?doi=10.1001/jamasurg.2015.1649,true
507,10.1001/jamasurg.2015.1649,http://archsurg.jamanetwork.com/article.aspx?doi=10.1001/jamasurg.2015.1649,http://archsurg.jamanetwork.com/article.aspx?doi=10.1001/jamasurg.2015.1649,true
507,10.1001/jamasurg.2015.2590,http://archsurg.jamanetwork.com/article.aspx?doi=10.1001/jamasurg.2015.2590,http://archsurg.jamanetwork.com/article.aspx?doi=10.1001/jamasurg.2015.2590,true
507,10.1001/jamasurg.2015.2782,http://archsurg.jamanetwork.com/article.aspx?doi=10.1001/jamasurg.2015.2782,http://archsurg.jamanetwork.com/article.aspx?doi=10.1001/jamasurg.2015.2782,true
508,10.1001/jamapsychiatry.2015.0922,http://archpsyc.jamanetwork.com/article.aspx?doi=10.1001/jamapsychiatry.2015.0922,http://archpsyc.jamanetwork.com/article.aspx?doi=10.1001/jamapsychiatry.2015.0922,true
508,10.1001/jamapsychiatry.2015.0922,http://archpsyc.jamanetwork.com/article.aspx?doi=10.1001/jamapsychiatry.2015.0922,http://archpsyc.jamanetwork.com/article.aspx?doi=10.1001/jamapsychiatry.2015.0922,true
508,10.1001/jamapsychiatry.2015.0922,http://archpsyc.jamanetwork.com/article.aspx?doi=10.1001/jamapsychiatry.2015.0922,http://archpsyc.jamanetwork.com/article.aspx?doi=10.1001/jamapsychiatry.2015.0922,true
508,10.1001/jamapsychiatry.2015.0922,http://archpsyc.jamanetwork.com/article.aspx?doi=10.1001/jamapsychiatry.2015.0922,http://archpsyc.jamanetwork.com/article.aspx?doi=10.1001/jamapsychiatry.2015.0922,true
508,10.1001/jamapsychiatry.2015.1437,http://archpsyc.jamanetwork.com/article.aspx?doi=10.1001/jamapsychiatry.2015.1437,http://archpsyc.jamanetwork.com/article.aspx?doi=10.1001/jamapsychiatry.2015.1437,true
510,10.1001/jamaoto.2015.1670,http://jamanetwork.com/journals/jamaotolaryngology/fullarticle/2436626,http://archotol.jamanetwork.com/article.aspx?doi=10.1001/jamaoto.2015.1670,true
510,10.1001/jamaoto.2015.1670,http://jamanetwork.com/journals/jamaotolaryngology/fullarticle/2436626,http://archotol.jamanetwork.com/article.aspx?doi=10.1001/jamaoto.2015.1670,true
510,10.1001/jamaoto.2015.1670,http://jamanetwork.com/journals/jamaotolaryngology/fullarticle/2436626,http://archotol.jamanetwork.com/article.aspx?doi=10.1001/jamaoto.2015.1670,true
510,10.1001/jamaoto.2015.2080,http://jamanetwork.com/journals/jamaotolaryngology/fullarticle/2436624,http://archotol.jamanetwork.com/article.aspx?doi=10.1001/jamaoto.2015.2080,true
510,10.1001/jamaoto.2015.2080,http://jamanetwork.com/journals/jamaotolaryngology/fullarticle/2436624,http://archotol.jamanetwork.com/article.aspx?doi=10.1001/jamaoto.2015.2080,true
511,10.1001/jamaophthalmol.2014.3737,http://jamanetwork.com/journals/jamaophthalmology/fullarticle/2436338,http://archopht.jamanetwork.com/article.aspx?doi=10.1001/jamaophthalmol.2014.3737,true
511,10.1001/jamaophthalmol.2015.3071,http://jamanetwork.com/journals/jamaophthalmology/article-abstract/2436654,http://archopht.jamanetwork.com/article.aspx?doi=10.1001/jamaophthalmol.2015.3071,true
511,10.1001/jamaophthalmol.2015.3073,http://archopht.jamanetwork.com/article.aspx?doi=10.1001/jamaophthalmol.2015.3073,http://archopht.jamanetwork.com/article.aspx?doi=10.1001/jamaophthalmol.2015.3073,true
511,10.1001/jamaophthalmol.2015.3127,http://jamanetwork.com/journals/jamaophthalmology/article-abstract/2436655,http://archopht.jamanetwork.com/article.aspx?doi=10.1001/jamaophthalmol.2015.3127,true
511,10.1001/jamaophthalmol.2015.3195,http://jamanetwork.com/journals/jamaophthalmology/fullarticle/2436332,http://archopht.jamanetwork.com/article.aspx?doi=10.1001/jamaophthalmol.2015.3195,true
512,10.1001/jamaneurol.2014.2867,http://jamanetwork.com/journals/jamaneurology/fullarticle/2432911,http://archneur.jamanetwork.com/article.aspx?doi=10.1001/jamaneurol.2014.2867,true
512,10.1001/jamaneurol.2015.1138,http://jamanetwork.com/journals/jamaneurology/fullarticle/2432899,http://archneur.jamanetwork.com/article.aspx?doi=10.1001/jamaneurol.2015.1138,true
512,10.1001/jamaneurol.2015.1593,http://jamanetwork.com/journals/jamaneurology/article-abstract/2432897,http://archneur.jamanetwork.com/article.aspx?doi=10.1001/jamaneurol.2015.1593,true
512,10.1001/jamaneurol.2015.1700,http://jamanetwork.com/journals/jamaneurology/article-abstract/2436594,http://archneur.jamanetwork.com/article.aspx?doi=10.1001/jamaneurol.2015.1700,true
512,10.1001/jamaneurol.2015.2075,http://jamanetwork.com/journals/jamaneurology/article-abstract/2436592,http://archneur.jamanetwork.com/article.aspx?doi=10.1001/jamaneurol.2015.2075,true
515,10.1001/jamadermatol.2015.1358,http://archderm.jamanetwork.com/article.aspx?doi=10.1001/jamadermatol.2015.1358,http://archderm.jamanetwork.com/article.aspx?doi=10.1001/jamadermatol.2015.1358,true
869,10.1097/XCE.0000000000000009,https://journals.lww.com/cardiovascularendocrinology/Fulltext/2013/12000/Human_and_equine_cardiovascular_endocrinology__.1.aspx,https://journals.lww.com/cardiovascularendocrinology/Fulltext/2013/12000/Human_and_equine_cardiovascular_endocrinology_.1.aspx,true
869,10.1097/XCE.0000000000000018,https://journals.lww.com/cardiovascularendocrinology/Fulltext/2014/06000/The_effect_of_vitamin_D_supplementation_on_plasma.4.aspx,https://journals.lww.com/cardiovascularendocrinology/Fulltext/2014/06000/The_effect_of_vitamin_D_supplementation_on_plasma.4.aspx,true
869,10.1097/XCE.0000000000000049,https://journals.lww.com/cardiovascularendocrinology/Fulltext/2015/06000/Relationships_between_components_of_metabolic.2.aspx,https://journals.lww.com/cardiovascularendocrinology/Fulltext/2015/06000/Relationships_between_components_of_metabolic.2.aspx,true
869,10.1097/XCE.0000000000000073,https://journals.lww.com/cardiovascularendocrinology/Fulltext/2016/03000/The_inflammatory_biomarker_YKL_40_decreases.4.aspx,https://journals.lww.com/cardiovascularendocrinology/Fulltext/2016/03000/The_inflammatory_biomarker_YKL_40_decreases.4.aspx,true
869,10.1097/XCE.0b013e328360b104,https://journals.lww.com/cardiovascularendocrinology/Fulltext/2013/06000/Stress_cardiomyopathy_in_pediatric_diabetic.2.aspx,https://journals.lww.com/cardiovascularendocrinology/Fulltext/2013/06000/Stress_cardiomyopathy_in_pediatric_diabetic.2.aspx,true
1097,10.1242/bio.053504,https://journals.biologists.com/bio/article/9/10/bio053504/222780/From-pathogen-to-a-commensal-modification-of-the,https://journals.biologists.com/bio/article/doi/10.1242/bio.053504/266409/From-pathogen-to-a-commensal-modification-of-the,true
1097,10.1242/bio.058910,https://journals.biologists.com/bio/article/10/11/bio058910/272697/Identification-of-a-new-allele-of-O?preview=true,https://journals.biologists.com/bio/article/10/11/bio058910/272697/Identification-of-a-new-allele-of-O,true
1097,10.1242/bio.2012943,https://journals.biologists.com/bio/article/1/6/507/878/Receptor-type-guanylyl-cyclase-Gyc76C-is-required,https://journals.biologists.com/bio/article/1/6/507/878/Receptor-type-guanylyl-cyclase-Gyc76C-is-required,true
1097,10.1242/bio.201410280,https://journals.biologists.com/bio/article/3/11/1116/19872/Near-isogenic-lines-of-Triticum-aestivum-with,https://journals.biologists.com/bio/article/3/11/1116/19872/Near-isogenic-lines-of-Triticum-aestivum-with,true
1097,10.1242/bio.20149712,https://journals.biologists.com/bio/article/3/10/966/1158/Myosin-II-does-not-contribute-to-wound-repair-in,https://journals.biologists.com/bio/article/3/10/966/1158/Myosin-II-does-not-contribute-to-wound-repair-in,true
1179,10.5588/pha.14.0086,https://www.ingentaconnect.com/contentone/iuatld/pha/2014/00000004/00000003/art00002,https://www.ingentaconnect.com/content/iuatld/pha/2014/00000004/00000003/art00002;jsessionid=1c27td07obp0b.x-ic-live-01,true
1179,10.5588/pha.15.0027,http://ingentaconnect.com/contentone/iuatld/pha/2015/00000005/00000003/art00005,https://www.ingentaconnect.com/content/iuatld/pha/2015/00000005/00000003/art00005;jsessionid=lm9564x28bkd.x-ic-live-03,true
1179,10.5588/pha.18.0050,https://www.ingentaconnect.com/contentone/iuatld/pha/2018/00000008/00000004/art00010,https://www.ingentaconnect.com/content/iuatld/pha/2018/00000008/00000004/art00010;jsessionid=3pdq4sqqr1tce.x-ic-live-01,true
1179,10.5588/pha.20.0061,https://www.ingentaconnect.com/contentone/iuatld/pha/2021/00000011/00000001/art00006;jsessionid=tj1taw5coeih.x-ic-live-01,https://www.ingentaconnect.com/content/iuatld/pha/2021/00000011/00000001/art00006;jsessionid=22qws2hswamk3.x-ic-live-01,true
1179,10.5588/pha.21.0044,https://www.ingentaconnect.com/content/iuatld/pha/2021/00000011/a00101s1/art00012;jsessionid=lvl2lme03ejm.x-ic-live-03,https://www.ingentaconnect.com/content/iuatld/pha/2021/00000011/a00101s1/art00012;jsessionid=2sxlip07be3f1.x-ic-live-03,true
1370,10.3390/brainsci10050277,https://www.mdpi.com/2076-3425/10/5/277,https://www.mdpi.com/2076-3425/10/5/277,true
1370,10.3390/brainsci10060366,https://www.mdpi.com/2076-3425/10/6/366,https://www.mdpi.com/2076-3425/10/6/366,true
1370,10.3390/brainsci10080506,https://www.mdpi.com/2076-3425/10/8/506,https://www.mdpi.com/2076-3425/10/8/506,true
1370,10.3390/brainsci4030471,http://www.mdpi.com/2076-3425/4/3/471?utm_source=trendmdwidget&utm_medium=cpc&utm_campaign=trendmd,https://www.mdpi.com/2076-3425/4/3/471,true
1370,10.3390/brainsci9080192,https://www.mdpi.com/2076-3425/9/8/192,https://www.mdpi.com/2076-3425/9/8/192,true
1384,10.1097/01.MJX.0000397204.63056.f3,https://journals.lww.com/mrjnrc/Fulltext/2011/06000/Adiponectin_in_obese_children_and_its_association.1.aspx,https://journals.lww.com/mrjnrc/Fulltext/2011/06000/Adiponectin_in_obese_children_and_its_association.1.aspx,true
1384,10.1097/01.MJX.0000429692.39856.9d,https://journals.lww.com/mrjnrc/Fulltext/2013/06000/Body_adiposity_in_a_sample_of_prediabetic_and.7.aspx,https://journals.lww.com/mrjnrc/Fulltext/2013/06000/Body_adiposity_in_a_sample_of_prediabetic_and.7.aspx,true
1384,10.1097/01.MJX.0000437958.81125.99,https://journals.lww.com/mrjnrc/Fulltext/2013/12000/Effect_of_different_abutment_materials_of_implant.11.aspx,https://journals.lww.com/mrjnrc/Fulltext/2013/12000/Effect_of_different_abutment_materials_of_implant.11.aspx,true
1384,10.1097/01.MJX.0000483974.31561.2e,https://journals.lww.com/mrjnrc/Abstract/2016/06000/A_study_of_apelin_level_in_children_with_chronic.2.aspx,https://journals.lww.com/mrjnrc/Abstract/2016/06000/A_study_of_apelin_level_in_children_with_chronic.2.aspx,true
1384,10.1097/01.MJX.0000511316.35322.38,https://journals.lww.com/mrjnrc/Abstract/2016/12000/Evaluation_of_using_urine_reagent_strips_in_the.2.aspx,https://journals.lww.com/mrjnrc/Abstract/2016/12000/Evaluation_of_using_urine_reagent_strips_in_the.2.aspx,true
1583,10.1098/rsob.120144,https://royalsocietypublishing.org/rsob/doi/full/10.1098/rsob.120144,https://royalsocietypublishing.org/doi/10.1098/rsob.120144,true
1583,10.1098/rsob.150181,https://royalsocietypublishing.org/doi/full/10.1098/rsob.150181,https://royalsocietypublishing.org/doi/10.1098/rsob.150181,true
1583,10.1098/rsob.170135,https://royalsocietypublishing.org/rsob/doi/pdf/10.1098/rsob.170135,https://royalsocietypublishing.org/doi/10.1098/rsob.170135,true
1583,10.1098/rsob.190278,https://royalsocietypublishing.org/doi/10.1098/rsob.190278,https://royalsocietypublishing.org/doi/10.1098/rsob.190278,true
1583,10.1098/rsob.200388,https://royalsocietypublishing.org/doi/10.1098/rsob.200388,https://royalsocietypublishing.org/doi/10.1098/rsob.200388,true
1968,10.4137/CMENT.S11157,http://insights.sagepub.com/article.php?article_id=3519,https://journals.sagepub.com/doi/10.4137/CMENT.S11157,true
1989,10.4137/JCM.S27202,http://insights.sagepub.com/analyzing-the-factors-contributing-to-withdrawal-from-insulin-therapy--article-a5083-abstract?article_id=5083,https://journals.sagepub.com/doi/10.4137/JCM.S27202,true
1989,10.4137/JCM.S8571,http://europepmc.org/abstract/MED/23946679,https://journals.sagepub.com/doi/10.4137/JCM.S8571,false
2026,10.4137/CMRH.S2980,http://insights.sagepub.com/hysterectomy-for-uterine-disease-in-2010-from-past-to-future-article-a1865,https://journals.sagepub.com/doi/10.4137/CMRH.S2980,true
2026,10.4137/CMRH.S6339,http://insights.sagepub.com/article.php?article_id=2490,https://journals.sagepub.com/doi/10.4137/CMRH.S6339,true
2038,10.1097/01.XME.0000398871.75584.cf,https://journals.lww.com/mecpsychiatry/Fulltext/2011/07000/Cognitive_dysfunction_in_children_presented_with.9.aspx,https://login.wolterskluwer.com/as/authorization.oauth2?client_id=HLRP.Ovid&redirect_uri=https%3A%2F%2Foce.ovid.com%2Fsignin-oidc&response_type=code&scope=openid%20profile%20email&code_challenge=2E6Mwdm6j_jtvUgTe5Yb6yWAE5WzXRe1iBk-H5JWklE&code_challenge_method=S256&response_mode=form_post&nonce=638230145483353443.MmY2NTUyODEtZmY2Mi00NjEwLTk1MTUtMjAyM2U5ZTg0YzBjYTAwNmUzNTQtOTQwNi00NGJiLWI1YjktNzBjODY3MmEwZGQ2&validator_id=OCEPasswordValidator&pfidpadapterid=HLRPGenericCompositeAdapter&prompt=none&state=CfDJ8OMMvalz0w5OtpajhLvLC_zbaTsBmyNzv1TlsZKSYWziaR0TIHB5nGhK_ZZ_DYkDJ4Sjt8kxZoxRNyxzbrioGKbgJi3UwcmsQ_umFlmb6gsDTDbJJfE1GxVOzjHeL0C4F_zFjuSjBBD-hQ37W9P5l-lTM0M6hXbAAY-i-afGzY3tHpsblu6HNVdEhE-e_xfcfbsQXEFGxjYYSgJZ9gbiKx3pvvghToNQBXAj8_JIRbxZa6eYcV6ZyXLFMWl6amyrx2vmySkizEBm-mBD90arKqGCGFCKXnbMIsU57ARqh4V6x-KyZz4wr-DYvZWk-ZP1ywyNsqUbvK3rMBeRgS_8h0cZsdN0o7HzzLvi4Mj6xuLyLf3B61PGysprcit1vg9mZP-KKJ3cbFm3_Dkvu79xlwc&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.10.0.0,true
2038,10.1097/01.XME.0000418805.27224.cc,https://journals.lww.com/mecpsychiatry/Fulltext/2012/10000/Weight_gain_and_metabolic_side_effects_with.7.aspx,https://login.wolterskluwer.com/as/authorization.oauth2?client_id=HLRP.Ovid&redirect_uri=https%3A%2F%2Foce.ovid.com%2Fsignin-oidc&response_type=code&scope=openid%20profile%20email&code_challenge=k6EgZwoxDJx4O7L2fHw5vC5vXh9JlO0Lz47ua5QdmhA&code_challenge_method=S256&response_mode=form_post&nonce=638230145497878225.MGYxNjhhYmQtZjMyYy00ZTA3LTlmYjUtMDJmMzJmYzdmOTdhNDljYjFmYmUtNDI3Zi00Y2I3LWFmMzktMDBmMjYzNjE2ZWM3&validator_id=OCEPasswordValidator&pfidpadapterid=HLRPGenericCompositeAdapter&prompt=none&state=CfDJ8OMMvalz0w5OtpajhLvLC_wzD37HThKMglokhsg_iBVX8cBY0SIodiGjPVNSMcFDcyDZMbB2eEJiQjY6rNbm533pC7OuFL-cJRb3iDwjwfW6bZ1QMKxT79bM4hU4cV7peGisOOHjH7C6xvH8Y9AYhHEZx-VoUi8SRQaPTQMk2oEjayfl1V1DZC2pGtR5OFBjQW8vfyij_mjzpyEqAxKn4weC1xPmt1Kmz2pDWdHOCizjoWbMDa0gwPnRdsS4JWFIQcwAtPqnSdXx33_4GUTNMjh-7UOqPzBT0nisuIaSIWHKZMM8T8UjG79s_lWVDOYrk2jpmo1da4vmAkw9tZJBRvtl8S16QVgC69K5WDOFYEsFoFTT36ztylni2rekLdyndt3m6iHClTvIRl0x8qW1Ebl8zNuciPxnRySCYvRWEJEVxdjTDbzUGBy__3_JI8OxzV3HhIqV9K4YJNV-Kc-vwcyqpwDoCVrppXBsVdMEMQKqM7LVCOYa6sUnQq6CnT1Y5Q&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.10.0.0,true
2038,10.1097/01.XME.0000429816.66102.19,https://journals.lww.com/mecpsychiatry/Fulltext/2013/07000/Why_autism_spectrum_disorder_is_increasing.1.aspx,https://login.wolterskluwer.com/as/authorization.oauth2?client_id=HLRP.Ovid&redirect_uri=https%3A%2F%2Foce.ovid.com%2Fsignin-oidc&response_type=code&scope=openid%20profile%20email&code_challenge=KZPxUpoQOc8i0u0gLM1N3FYqc1V9uIhP979bZLF4mAE&code_challenge_method=S256&response_mode=form_post&nonce=638230145507619598.YjdlYzk3YmUtNDhlYy00NDViLWE5MDktN2MwZDQ2MTQ2YmQ5OGNkNjFkYzQtYTAwNC00MWE1LWE5MDctMjdhODgwOGQ4ZDRj&validator_id=OCEPasswordValidator&pfidpadapterid=HLRPGenericCompositeAdapter&prompt=none&state=CfDJ8OMMvalz0w5OtpajhLvLC_zMBs-rFsr7ZQzMyUijnHxuipEJwTjgKdrnYmF9ij79_9yHIE5NVISO8GdDqy90TJ7g8LHpRtimht3-zDyRFjfsK6oEVSNmOj8sDrq5JWZ0MHXm8keg4XAmsEe_71gE1VfJ12hZcvX8S9XIa0s1pZ4Ar4itIyh1LUTSL5544VULmyYT3beElM6S1_4Sfxr4xUfqWce7-syhwlUzFsoPFwPx_L7HUA1Dko4H7Gwbck2T1UO1rOQ3FrrYDcD4Yct5VxzTQFdRegIHgu8V9vgMBj7UJl8JxZ_RlEJ9r9yv42K12C9_gBsXcT2R5VZxOm8lGorlGbcO_jONaesLbq72w7XOJ8YNiwcjTYWVWhdiGEhhZhANiZYxQcGYVamlnuc10iQ&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.10.0.0,true
