journal_id,doi,url,doi resolves to,domain match
250,10.1097/01.GOX.0000488910.61702.a7,http://journals.lww.com/prsgo/Fulltext/2016/04001/Abstract_40___Reconstruction_of_the_Radiated.42.aspx,https://journals.lww.com/prsgo/Fulltext/2016/04001/Abstract_40__Reconstruction_of_the_Radiated.42.aspx,true
250,10.1097/01.GOX.0000503121.71719.c2,http://journals.lww.com/prsgo/Fulltext/2016/09001/Abstract___Ultrasound_Study_of_the_Natrelle_410.251.aspx,https://journals.lww.com/prsgo/Fulltext/2016/09001/Abstract__Ultrasound_Study_of_the_Natrelle_410.270.aspx,true
250,10.1097/GOX.0000000000000172,https://journals.lww.com/prsgo/Fulltext/2015/03000/Microsurgical_Penile_Replantation_after.10.aspx,https://journals.lww.com/prsgo/Fulltext/2015/03000/Microsurgical_Penile_Replantation_after.10.aspx,true
250,10.1097/GOX.0000000000000601,https://journals.lww.com/prsgo/Fulltext/2016/04000/Our_Experience_with_131_Cases_of_Simultaneous.6.aspx,https://journals.lww.com/prsgo/Fulltext/2016/04000/Our_Experience_with_131_Cases_of_Simultaneous.6.aspx,true
250,10.1097/GOX.0000000000001027,https://journals.lww.com/prsgo/Fulltext/2016/10000/Reconstruction_of_Alar_Nasal_Cartilage_Defects.13.aspx,https://journals.lww.com/prsgo/Fulltext/2016/10000/Reconstruction_of_Alar_Nasal_Cartilage_Defects.13.aspx,true
257,10.1155/2013/736439,https://www.hindawi.com/journals/neuroscience/2013/736439/,https://www.hindawi.com/journals/neuroscience/2013/736439/,true
257,10.1155/2013/859257,https://www.hindawi.com/journals/neuroscience/2013/859257/,https://www.hindawi.com/journals/neuroscience/2013/859257/,true
257,10.1155/2014/585237,https://www.hindawi.com/journals/neuroscience/2014/585237/,https://www.hindawi.com/journals/neuroscience/2014/585237/,true
258,10.1155/2013/972391,https://www.hindawi.com/journals/jnd/2013/972391/,https://www.hindawi.com/journals/jnd/2013/972391/,true
258,10.1155/2017/4810232,https://www.hindawi.com/journals/jnd/2017/4810232/,https://www.hindawi.com/journals/jnd/2017/4810232/,true
258,10.1155/2017/9427269,https://www.hindawi.com/journals/jnd/2017/9427269/,https://www.hindawi.com/journals/jnd/2017/9427269/,true
259,10.1155/2013/648791,https://www.hindawi.com/journals/jstd/2013/648791/,https://www.hindawi.com/journals/jstd/2013/648791/,true
259,10.1155/2014/680962,https://www.hindawi.com/journals/jstd/2014/680962/,https://www.hindawi.com/journals/jstd/2014/680962/,true
263,10.3390/proteomes2010018,http://www.mdpi.com/2227-7382/2/1/18?utm_source=trendmdwidget&utm_medium=cpc&utm_campaign=trendmd,https://www.mdpi.com/2227-7382/2/1/18,true
263,10.3390/proteomes4010001,http://www.mdpi.com/2227-7382/4/1/1?utm_source=trendmdwidget&utm_medium=cpc&utm_campaign=trendmd,https://www.mdpi.com/2227-7382/4/1/1,true
263,10.3390/proteomes6020022,http://www.mdpi.com/2227-7382/6/2/22,https://www.mdpi.com/2227-7382/6/2/22,true
263,10.3390/proteomes8020012,https://www.mdpi.com/2227-7382/8/2/12,https://www.mdpi.com/2227-7382/8/2/12,true
263,10.3390/proteomes9010011,https://www.mdpi.com/2227-7382/9/1/11,https://www.mdpi.com/2227-7382/9/1/11,true
275,10.9778/cmajo.20160027,http://cmajopen.ca/content/5/1/E109,https://www.cmajopen.ca/content/5/1/E109,true
275,10.9778/cmajo.20170027,http://cmajopen.ca/content/5/3/E604.abstract,https://www.cmajopen.ca/content/5/3/E604,true
275,10.9778/cmajo.20190007,http://cmajopen.ca/content/7/2/E323.short,https://www.cmajopen.ca/content/7/2/E323,true
275,10.9778/cmajo.20200154,http://cmajopen.ca/content/9/2/E443.full,https://www.cmajopen.ca/content/9/2/E443,true
275,10.9778/cmajo.20210100,https://www.cmajopen.ca/content/9/4/E988.full,https://www.cmajopen.ca/content/9/4/E988,true
286,10.1107/S1744309107041012,http://onlinelibrary.wiley.com/iucr/10.1107/S1744309107041012/full?sentby=iucr,https://scripts.iucr.org/cgi-bin/paper?S1744309107041012,false
286,10.1107/S1744309109037567,http://onlinelibrary.wiley.com/iucr/10.1107/S1744309109037567/full?sentby=iucr,https://scripts.iucr.org/cgi-bin/paper?S1744309109037567,false
286,10.1107/S1744309113018927,http://onlinelibrary.wiley.com/iucr/10.1107/S1744309113018927/pdf?sentby=iucr,https://scripts.iucr.org/cgi-bin/paper?S1744309113018927,false
286,10.1107/S2053230X14019517,http://onlinelibrary.wiley.com/iucr/10.1107/S2053230X14019517/pdf?sentby=iucr,https://scripts.iucr.org/cgi-bin/paper?S2053230X14019517,false
286,10.1107/S2053230X15001806,http://onlinelibrary.wiley.com/iucr/10.1107/S2053230X15001806/full?sentby=iucr,https://scripts.iucr.org/cgi-bin/paper?S2053230X15001806,false
300,10.1530/EDM-13-0034,https://edm.bioscientifica.com/view/journals/edm/2013/1/EDM13-0034.xml?rskey=B5HhaP&result=379,https://edm.bioscientifica.com/view/journals/edm/2013/1/EDM13-0034.xml,true
300,10.1530/EDM-14-0050,https://edm.bioscientifica.com/view/journals/edm/2014/1/EDM14-0050.xml?rskey=B5HhaP&result=330,https://edm.bioscientifica.com/view/journals/edm/2014/1/EDM14-0050.xml,true
300,10.1530/EDM-15-0011,https://edm.bioscientifica.com/view/journals/edm/2015/1/EDM15-0011.xml?rskey=JGNGUD&result=283,https://edm.bioscientifica.com/abstract/journals/edm/2015/1/EDM15-0011.xml,true
300,10.1530/EDM-17-0052,https://edm.bioscientifica.com/view/journals/edm/2017/1/EDM17-0052.xml?rskey=1HHtt7&result=116,https://edm.bioscientifica.com/view/journals/edm/2017/1/EDM17-0052.xml,true
300,10.1530/EDM-17-0118,https://edm.bioscientifica.com/view/journals/edm/2017/1/EDM17-0118.xml?rskey=J8TOYB&result=72,https://edm.bioscientifica.com/view/journals/edm/2017/1/EDM17-0118.xml,true
351,10.1158/2326-6066.CIR-14-0090,http://cancerimmunolres.aacrjournals.org/cgi/pmidlookup?view=long&pmid=24913718,https://aacrjournals.org/cancerimmunolres/article/2/9/857/467434/Mechanisms-That-Can-Promote-Peripheral-B-cell,true
351,10.1158/2326-6066.CIR-14-0217,http://cancerimmunolres.aacrjournals.org/cgi/pmidlookup?view=long&pmid=25649350,https://aacrjournals.org/cancerimmunolres/article/3/5/464/467733/Survivorship-in-Immune-Therapy-Assessing-Chronic,true
351,10.1158/2326-6066.CIR-14-0234,http://cancerimmunolres.aacrjournals.org/cgi/pmidlookup?view=long&pmid=25672395,https://aacrjournals.org/cancerimmunolres/article/3/7/741/467782/Assessing-the-Effects-of-Concurrent-versus,true
351,10.1158/2326-6066.CIR-14-0235,http://cancerimmunolres.aacrjournals.org/cgi/pmidlookup?view=long&pmid=25804437,https://aacrjournals.org/cancerimmunolres/article/3/8/891/468140/Attenuated-Toxoplasma-gondii-Stimulates-Immunity,true
351,10.1158/2326-6066.CIR-15-0007,http://cancerimmunolres.aacrjournals.org/cgi/pmidlookup?view=long&pmid=25660554,https://aacrjournals.org/cancerimmunolres/article/3/2/217/467708/Correction-Mesothelin-Specific-Chimeric-Antigen,true
356,10.1146/annurev-animal-021419-083720,https://www.annualreviews.org/doi/10.1146/annurev-animal-021419-083720,https://www.annualreviews.org/doi/10.1146/annurev-animal-021419-083720,true
356,10.1146/annurev-animal-022114-110659,http://www.annualreviews.org/abs/doi/10.1146/annurev-animal-022114-110659,https://www.annualreviews.org/doi/10.1146/annurev-animal-022114-110659,true
356,10.1146/annurev-animal-022114-110705,http://www.annualreviews.org/abs/doi/10.1146/annurev-animal-022114-110705,https://www.annualreviews.org/doi/10.1146/annurev-animal-022114-110705,true
356,10.1146/annurev-animal-022114-111038,http://www.annualreviews.org/abs/doi/10.1146/annurev-animal-022114-111038,https://www.annualreviews.org/doi/10.1146/annurev-animal-022114-111038,true
356,10.1146/annurev-animal-022513-114113,http://www.annualreviews.org/abs/doi/10.1146/annurev-animal-022513-114113,https://www.annualreviews.org/doi/10.1146/annurev-animal-022513-114113,true
362,10.1016/S2214-109X(14)70266-9,http://www.thelancet.com/journals/lanpsy/article/PIIS2214-109X(14)70266-9/fulltext,https://linkinghub.elsevier.com/retrieve/pii/S2214109X14702669,true
362,10.1016/S2214-109X(14)70310-9,http://www.thelancet.com/journals/langlo/article/PIIS2214-109X(14)70310-9/fulltext,https://linkinghub.elsevier.com/retrieve/pii/S2214109X14703109,true
362,10.1016/S2214-109X(15)00301-0,http://www.thelancet.com/journals/langlo/article/PIIS2214-109X(15)00301-0/fulltext,https://linkinghub.elsevier.com/retrieve/pii/S2214109X15003010,true
362,10.1016/S2214-109X(16)30237-6,http://www.thelancet.com/journals/langlo/article/PIIS2214-109X(16)30237-6/fulltext,https://linkinghub.elsevier.com/retrieve/pii/S2214109X16302376,true
362,10.1016/S2214-109X(17)30185-7,http://www.thelancet.com/journals/lanpsy/article/PIIS2214-109X(17)30185-7/fulltext,https://linkinghub.elsevier.com/retrieve/pii/S2214109X17301857,true
365,10.3390/jdb4010002,http://www.mdpi.com/2221-3759/4/1/2?utm_source=trendmdwidget&utm_medium=cpc&utm_campaign=trendmd,https://www.mdpi.com/2221-3759/4/1/2,true
365,10.3390/jdb5040013,https://www.mdpi.com/2221-3759/5/4/13,https://www.mdpi.com/2221-3759/5/4/13,true
365,10.3390/jdb5040015,http://www.mdpi.com/2221-3759/5/4/15,https://www.mdpi.com/2221-3759/5/4/15,true
365,10.3390/jdb6010003,http://www.mdpi.com/2221-3759/6/1/3,https://www.mdpi.com/2221-3759/6/1/3,true
365,10.3390/jdb8040035,https://www.mdpi.com/2221-3759/8/4/35,https://www.mdpi.com/2221-3759/8/4/35,true
390,10.4155/pbp.13.30,http://www.future-science.com/doi/abs/10.4155/pbp.13.30,https://www.future-science.com/doi/abs/10.4155/pbp.13.30,true
390,10.4155/pbp.13.34,http://www.future-science.com/doi/abs/10.4155/pbp.13.57,https://www.future-science.com/action/cookieAbsent,true
390,10.4155/pbp.14.64,http://www.future-science.com/doi/abs/10.4155/pbp.14.64,https://www.future-science.com/action/cookieAbsent,true
390,10.4155/pbp.15.25,http://www.future-science.com/doi/abs/10.4155/pbp.15.25,https://www.future-science.com/action/cookieAbsent,true
390,10.4155/pbp.15.8,http://www.future-science.com/doi/abs/10.4155/pbp.15.8,https://www.future-science.com/action/cookieAbsent,true
399,10.1107/S2052519213027905,http://onlinelibrary.wiley.com/iucr/10.1107/S2052519213027905;jsessionid=9BFAAC2C4226E9C6A1441853FFCACCB2.f01t04?systemMessage=Wiley+Online+Library+will+be+unavailable+on+Saturday+7th+Oct+from+03.00+EDT+%2F+08%3A00+BST+%2F+12%3A30+IST+%2F+15.00+SGT+to+08.00+EDT+%2F+13.00+BST+%2F+17%3A30+IST+%2F+20.00+SGT+and+Sunday+8th+Oct+from+03.00+EDT+%2F+08%3A00+BST+%2F+12%3A30+IST+%2F+15.00+SGT+to+06.00+EDT+%2F+11.00+BST+%2F+15%3A30+IST+%2F+18.00+SGT+for+essential+maintenance.+Apologies+for+the+inconvenience+caused+.,https://scripts.iucr.org/cgi-bin/paper?S2052519213027905,false
399,10.1107/S205252061303268X,http://onlinelibrary.wiley.com/iucr/10.1107/S205252061303268X,https://scripts.iucr.org/cgi-bin/paper?S205252061303268X,false
399,10.1107/S2052520614007653,http://onlinelibrary.wiley.com/iucr/10.1107/S2052520614007653/full?sentby=iucr,https://scripts.iucr.org/cgi-bin/paper?S2052520614007653,false
399,10.1107/S2052520615019538,http://onlinelibrary.wiley.com/iucr/10.1107/S2052520615019538/full?sentby=iucr,https://scripts.iucr.org/cgi-bin/paper?S2052520615019538,false
399,10.1107/S2052520617001809,http://onlinelibrary.wiley.com/iucr/10.1107/S2052520617001809/full?sentby=iucr,http://scripts.iucr.org/cgi-bin/paper?S2052520617001809,false
436,10.1155/2012/234812,https://www.hindawi.com/journals/jdr/2012/234812/,https://www.hindawi.com:443/journals/jdr/2012/234812/,true
436,10.1155/2012/859186,https://www.hindawi.com/journals/jdr/2012/859186/,https://www.hindawi.com:443/journals/jdr/2012/859186/,true
436,10.1155/2013/848679,https://www.hindawi.com/journals/jdr/2013/848679/,https://www.hindawi.com:443/journals/jdr/2013/848679/,true
436,10.1155/2015/729567,https://www.hindawi.com/journals/jdr/2015/729567/,https://www.hindawi.com:443/journals/jdr/2015/729567/,true
436,10.1155/EDR.2001.166,https://www.hindawi.com/journals/jdr/2001/859172/abs/,https://www.hindawi.com:443/journals/jdr/2001/859172/,true
442,10.1109/TITB.2010.2040288,http://dx.doi.org/10.1109/TITB.2010.2040288,https://ieeexplore.ieee.org/document/5438787/,true
442,10.1109/TITB.2010.2049268,http://dx.doi.org/10.1109/TITB.2010.2049268,https://ieeexplore.ieee.org/document/5456192/,true
442,10.1109/TITB.2010.2076378,http://dx.doi.org/10.1109/TITB.2010.2076378,https://ieeexplore.ieee.org/document/5570961/,true
442,10.1109/TITB.2011.2171191,http://dx.doi.org/10.1109/TITB.2011.2171191,https://ieeexplore.ieee.org/document/6041030/,true
442,10.1109/TITB.2011.2180917,http://dx.doi.org/10.1109/TITB.2011.2180917,https://ieeexplore.ieee.org/document/6119220/,true
478,10.1513/AnnalsATS.201403-106ST,http://www.atsjournals.org/doi/abs/10.1513/AnnalsATS.201403-106ST?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%3dpubmed,https://www.atsjournals.org/doi/10.1513/AnnalsATS.201403-106ST,true
478,10.1513/AnnalsATS.201504-195AR,http://www.atsjournals.org/doi/abs/10.1513/AnnalsATS.201504-195AR?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%3dpubmed,http://static.thoracic.org/podcast/AnnalsATS-interviews/AnnalsATS-201504-195AR.mp3,true
478,10.1513/AnnalsATS.201604-290OC,https://www.atsjournals.org/doi/full/10.1513/AnnalsATS.201604-290OC,https://www.atsjournals.org/doi/10.1513/AnnalsATS.201604-290OC,true
478,10.1513/AnnalsATS.201607-555OC,http://www.atsjournals.org/doi/abs/10.1513/AnnalsATS.201607-555OC#.V88mXJ8pDqA,https://www.atsjournals.org/doi/10.1513/AnnalsATS.201607-555OC,true
478,10.1513/AnnalsATS.201611-905OC,https://www.atsjournals.org/doi/abs/10.1513/AnnalsATS.201611-905OC,https://www.atsjournals.org/doi/10.1513/AnnalsATS.201611-905OC,true
480,10.3390/jmse8050321,https://www.mdpi.com/2077-1312/8/5/321,https://www.mdpi.com/2077-1312/8/5/321,true
480,10.3390/jmse8050333,https://www.mdpi.com/2077-1312/8/5/333,https://www.mdpi.com/2077-1312/8/5/333,true
480,10.3390/mi9030116,https://www.mdpi.com/2072-666X/9/3/116,https://www.mdpi.com/2072-666X/9/3/116,true
480,10.3390/ph10030069,https://www.mdpi.com/1424-8247/10/3/69,https://www.mdpi.com/1424-8247/10/3/69,true
